,LAT,LON,COUNTY,STATE
401,53.407524354,16.15800995,Drawsko County,West Pomeranian Voivodeship
402,50.240120591,19.916499475,Kraków County,Lesser Poland Voivodeship
403,52.820923342,18.133275399,Inowrocław County,Kuyavian-Pomeranian Voivodeship
404,50.718517726,19.617833079,Częstochowa County,Silesian Voivodeship
405,51.22617203,15.80464907,Złotoryja County,Lower Silesian Voivodeship
406,54.285692443,16.935709854,Słupsk County,Pomeranian Voivodeship
407,50.178188528,23.198485894,Lubaczów County,Subcarpathian Voivodeship
408,52.881056749,19.522873552,Sierpc County,Masovian Voivodeship
409,50.165282883,18.121962308,Racibórz County,Silesian Voivodeship
410,52.856688445,21.260211535,Maków County,Masovian Voivodeship
411,53.426737119,15.375712309,Stargard County,West Pomeranian Voivodeship
412,54.157062059,20.526258814,Lidzbark County,Warmian-Masurian Voivodeship
413,50.915343051,21.963020312,Kraśnik County,Lublin Voivodeship
414,51.700063447,15.313810923,Żagań County,Lubusz Voivodeship
415,50.230801113,20.226228693,Proszowice County,Lesser Poland Voivodeship
416,51.112941063,16.249136096,Legnica County,Lower Silesian Voivodeship
417,52.168876543,15.692204372,Zielona Góra County,Lubusz Voivodeship
418,51.927661596,16.186932168,Leszno County,Greater Poland Voivodeship
419,50.240335072,17.824370049,Głubczyce County,Opole Voivodeship
420,52.906094856,18.209137768,Inowrocław County,Kuyavian-Pomeranian Voivodeship
421,52.860425372,17.811761044,Żnin County,Kuyavian-Pomeranian Voivodeship
422,51.936054826,21.203140145,Piaseczno County,Masovian Voivodeship
423,49.513627769,21.807648185,Krosno County,Subcarpathian Voivodeship
424,52.061933699,14.859573365,Krosno Odrzańskie County,Lubusz Voivodeship
425,52.958632442,22.253887821,Zambrów County,Podlaskie Voivodeship
426,50.974346087,17.088757009,Wrocław County,Lower Silesian Voivodeship
427,51.17743837,21.712292516,Lipsko County,Masovian Voivodeship
428,51.777951078,19.726543277,Brzeziny County,Łódzkie Voivodship
429,51.543132437,21.690140428,Kozienice County,Masovian Voivodeship
430,54.118842124,19.897807859,Braniewo County,Warmian-Masurian Voivodeship
431,50.930515648,21.274140079,Ostrowiec County,Świętokrzyskie Voivodeship
432,50.899709717,21.583773639,Opatów County,Świętokrzyskie Voivodeship
433,54.173199533,21.554669935,Kętrzyn County,Warmian-Masurian Voivodeship
434,52.608089189,18.837581313,Włocławek County,Kuyavian-Pomeranian Voivodeship
435,49.815204273,22.870996,Przemyśl County,Subcarpathian Voivodeship
436,51.223261417,20.071016825,Opoczno County,Łódzkie Voivodship
437,50.430049234,18.93361625,Tarnowskie Góry County,Silesian Voivodeship
438,50.286261575,18.199292677,Kędzierzyn-Koźle County,Opole Voivodeship
439,53.495462893,15.837935483,Drawsko County,West Pomeranian Voivodeship
440,54.350231604,20.171073565,Braniewo County,Warmian-Masurian Voivodeship
441,52.786336803,19.113046838,Lipno County,Kuyavian-Pomeranian Voivodeship
442,54.272662071,22.924759979,Suwałki County,Podlaskie Voivodeship
443,52.845587993,18.556649289,Aleksandrów County,Kuyavian-Pomeranian Voivodeship
444,51.474618299,16.558912632,Wołów County,Lower Silesian Voivodeship
445,52.937309854,22.45956856,Wysokie Mazowieckie County,Podlaskie Voivodeship
446,52.487456679,20.121550383,Płock County,Masovian Voivodeship
447,51.340882881,23.389764796,Chełm County,Lublin Voivodeship
448,50.827981093,21.392985156,Opatów County,Świętokrzyskie Voivodeship
449,53.331913198,23.523653769,Sokółka County,Podlaskie Voivodeship
450,53.820851671,15.425850198,Łobez County,West Pomeranian Voivodeship
451,53.714482449,19.282362313,Iława County,Warmian-Masurian Voivodeship
452,50.323971251,18.177564824,Kędzierzyn-Koźle County,Opole Voivodeship
453,52.235578959,19.886188766,Łowicz County,Łódzkie Voivodship
454,52.627497292,22.971770495,Bielsk County,Podlaskie Voivodeship
455,53.060219691,19.080621758,Golub-Dobrzyń County,Kuyavian-Pomeranian Voivodeship
456,50.863901456,18.702039531,Kłobuck County,Silesian Voivodeship
457,51.035065457,21.502265914,Ostrowiec County,Świętokrzyskie Voivodeship
458,51.071978152,15.642063519,Lwówek Śląski County,Lower Silesian Voivodeship
459,53.000223351,21.841975789,Ostrołęka County,Masovian Voivodeship
460,52.24528541,17.261083689,Środa Wielkopolska County,Greater Poland Voivodeship
461,52.540877826,20.342644515,Płońsk County,Masovian Voivodeship
462,50.631951739,20.199867852,Jędrzejów County,Świętokrzyskie Voivodeship
463,52.248828918,19.504520889,Kutno County,Łódzkie Voivodship
464,54.217996813,16.523911993,Koszalin County,West Pomeranian Voivodeship
465,51.351774828,16.166424306,Lubin County,Lower Silesian Voivodeship
466,50.471443597,20.763445003,Busko County,Świętokrzyskie Voivodeship
467,53.250835606,22.063822495,Łomża County,Podlaskie Voivodeship
468,52.232268239,19.707953556,Kutno County,Łódzkie Voivodship
469,50.575833979,17.937231293,Opole County,Opole Voivodeship
470,50.521506941,19.805150553,Zawiercie County,Silesian Voivodeship
471,51.249353856,22.749876159,Świdnik County,Lublin Voivodeship
472,53.445105495,23.65213911,Sokółka County,Podlaskie Voivodeship
473,50.863572578,17.128947257,Oława County,Lower Silesian Voivodeship
474,50.444470928,17.744974625,Prudnik County,Opole Voivodeship
475,52.376440714,17.755440504,Gniezno County,Greater Poland Voivodeship
476,54.009106999,20.766773859,Olsztyn County,Warmian-Masurian Voivodeship
477,51.918048423,23.444985185,Biała Podlaska County,Lublin Voivodeship
478,52.359352023,16.542050928,Poznań County,Greater Poland Voivodeship
479,52.982376491,14.335382452,Gryfino County,West Pomeranian Voivodeship
480,51.407879143,22.122214823,Puławy County,Lublin Voivodeship
481,51.063848905,18.193537656,Kluczbork County,Opole Voivodeship
482,54.206636707,18.742956397,Gdańsk County,Pomeranian Voivodeship
483,51.404476968,17.704853491,Ostrów Wielkopolski County,Greater Poland Voivodeship
484,53.34535564,20.263891899,Nidzica County,Warmian-Masurian Voivodeship
485,53.596633702,16.33708683,Szczecinek County,West Pomeranian Voivodeship
486,50.04689646,22.593201021,Przeworsk County,Subcarpathian Voivodeship
487,51.261073731,23.132512927,Łęczna County,Lublin Voivodeship
488,53.67166675,21.477760508,Pisz County,Warmian-Masurian Voivodeship
489,50.46868027,17.919100876,Krapkowice County,Opole Voivodeship
490,54.328629511,17.437488919,Słupsk County,Pomeranian Voivodeship
491,53.249321029,19.211434287,Brodnica County,Kuyavian-Pomeranian Voivodeship
492,53.280034168,22.834660446,Mońki County,Podlaskie Voivodeship
493,50.535106179,23.875457414,Tomaszów Lubelski County,Lublin Voivodeship
494,51.178583105,16.689015508,Środa Śląska County,Lower Silesian Voivodeship
495,50.701849709,19.814576056,Zawiercie County,Silesian Voivodeship
496,52.832783356,18.733639467,Aleksandrów County,Kuyavian-Pomeranian Voivodeship
497,54.124443987,18.87990612,Malbork County,Pomeranian Voivodeship
498,53.486825037,19.871592761,Iława County,Warmian-Masurian Voivodeship
499,53.158270518,22.950219271,Białystok County,Podlaskie Voivodeship
500,52.398804397,19.210563988,Włocławek County,Kuyavian-Pomeranian Voivodeship
501,53.139933325,14.920334304,Pyrzyce County,West Pomeranian Voivodeship
502,51.471125851,15.95138437,Polkowice County,Lower Silesian Voivodeship
503,52.816952481,17.923413238,Mogilno County,Kuyavian-Pomeranian Voivodeship
504,50.400266678,17.596164423,Prudnik County,Opole Voivodeship
505,54.328264182,21.255218486,Kętrzyn County,Warmian-Masurian Voivodeship
506,51.427329273,18.664605559,Sieradz County,Łódzkie Voivodship
507,52.291347048,14.972822975,Sulęcin County,Lubusz Voivodeship
508,50.410633424,17.711086517,Prudnik County,Opole Voivodeship
509,50.565217063,19.928434738,Jędrzejów County,Świętokrzyskie Voivodeship
510,51.306515352,21.512729894,Zwoleń County,Masovian Voivodeship
511,50.426373474,22.781469398,Biłgoraj County,Lublin Voivodeship
512,50.977855931,19.326838508,Częstochowa County,Silesian Voivodeship
513,50.14543687,18.14673893,Racibórz County,Silesian Voivodeship
514,51.561363316,18.806570757,Sieradz County,Łódzkie Voivodship
515,52.931768462,16.628096917,Czarnków-Trzcianka County,Greater Poland Voivodeship
516,51.948351539,18.208304168,Kalisz County,Greater Poland Voivodeship
517,53.29754233,23.665752977,Sokółka County,Podlaskie Voivodeship
518,50.334966655,20.277307341,powiat miechowski,Lesser Poland Voivodeship
519,52.274814365,21.824413692,Węgrów County,Masovian Voivodeship
520,53.329640201,16.930923433,Złotów County,Greater Poland Voivodeship
521,51.172267657,17.665830399,Oleśnica County,Lower Silesian Voivodeship
522,52.722884811,18.502706635,Inowrocław County,Kuyavian-Pomeranian Voivodeship
523,52.933306867,19.083967446,Lipno County,Kuyavian-Pomeranian Voivodeship
524,54.020471006,15.788449701,Białogard County,West Pomeranian Voivodeship
525,54.019388043,19.319362672,Sztum County,Pomeranian Voivodeship
526,51.607489268,22.969113161,Parczew County,Lublin Voivodeship
527,50.77166242,20.259288079,Jędrzejów County,Świętokrzyskie Voivodeship
528,52.103132087,18.060424407,Konin County,Greater Poland Voivodeship
529,52.17684373,16.897137516,Śrem County,Greater Poland Voivodeship
530,54.193764243,21.529334147,Kętrzyn County,Warmian-Masurian Voivodeship
531,52.455663389,21.27614395,Wołomin County,Masovian Voivodeship
532,50.26247169,18.025689863,Kędzierzyn-Koźle County,Opole Voivodeship
533,51.378115985,19.524766698,Piotrków County,Łódzkie Voivodship
534,53.131787943,16.59877638,Piła County,Greater Poland Voivodeship
535,51.619618925,17.450861035,Milicz County,Lower Silesian Voivodeship
536,51.619718511,17.160422652,Rawicz County,Greater Poland Voivodeship
537,54.007997897,20.982812918,Olsztyn County,Warmian-Masurian Voivodeship
538,50.327354524,17.330140285,Nysa County,Opole Voivodeship
539,52.172951434,19.547290445,Kutno County,Łódzkie Voivodship
540,53.191923391,21.925545516,Łomża County,Podlaskie Voivodeship
541,53.736016634,23.49973821,Augustów County,Podlaskie Voivodeship
542,50.834748248,17.010350174,Strzelin County,Lower Silesian Voivodeship
543,52.503337232,18.786768985,Włocławek County,Kuyavian-Pomeranian Voivodeship
544,53.092205305,19.599761245,Rypin County,Kuyavian-Pomeranian Voivodeship
545,50.975564476,19.35512051,Częstochowa County,Silesian Voivodeship
546,50.864846818,21.747983364,Opatów County,Świętokrzyskie Voivodeship
547,50.547258348,17.279364692,Nysa County,Opole Voivodeship
548,51.692137152,17.724773679,Ostrów Wielkopolski County,Greater Poland Voivodeship
549,51.7725696,16.049269062,Głogów County,Lower Silesian Voivodeship
550,51.099658296,23.580820108,Chełm County,Lublin Voivodeship
551,53.84706966,15.642628733,Świdwin County,West Pomeranian Voivodeship
552,52.848510789,18.258061194,Inowrocław County,Kuyavian-Pomeranian Voivodeship
553,54.487523307,17.497242752,Słupsk County,Pomeranian Voivodeship
554,50.909762643,23.176539393,Krasnystaw County,Lublin Voivodeship
555,50.952928926,22.464577211,Kraśnik County,Lublin Voivodeship
556,52.836753372,18.166133094,Inowrocław County,Kuyavian-Pomeranian Voivodeship
557,49.567070848,21.989198007,Sanok County,Subcarpathian Voivodeship
558,54.154803572,21.36317639,Kętrzyn County,Warmian-Masurian Voivodeship
559,54.068718871,19.145400665,Malbork County,Pomeranian Voivodeship
560,53.979059639,19.833793348,Ostróda County,Warmian-Masurian Voivodeship
561,53.595770603,22.070501039,Pisz County,Warmian-Masurian Voivodeship
562,50.15079096,22.962765675,Lubaczów County,Subcarpathian Voivodeship
563,52.147223685,19.187762182,Łęczyca County,Łódzkie Voivodship
564,51.431515755,19.535968125,Piotrków County,Łódzkie Voivodship
565,52.981840767,22.89685165,Białystok County,Podlaskie Voivodeship
566,50.042125455,18.804219249,Pszczyna County,Silesian Voivodeship
567,54.324389005,21.098341913,Bartoszyce County,Warmian-Masurian Voivodeship
568,51.016627993,23.817892053,Chełm County,Lublin Voivodeship
569,54.083609613,19.426314576,Elbląg County,Warmian-Masurian Voivodeship
570,49.730631559,20.343514291,Limanowa County,Lesser Poland Voivodeship
571,51.661605297,19.818227058,Tomaszów Mazowiecki County,Łódzkie Voivodship
572,54.263359073,16.346076325,Koszalin County,West Pomeranian Voivodeship
573,51.374399176,17.613053141,Oleśnica County,Lower Silesian Voivodeship
574,50.778984026,18.628941918,Lubliniec County,Silesian Voivodeship
575,50.711269637,16.96331096,Strzelin County,Lower Silesian Voivodeship
576,53.596398658,18.677412882,Świecie County,Kuyavian-Pomeranian Voivodeship
577,53.368004853,17.783396911,Bydgoszcz County,Kuyavian-Pomeranian Voivodeship
578,50.320373018,22.752470776,Biłgoraj County,Lublin Voivodeship
579,53.002156168,20.664328405,Ciechanów County,Masovian Voivodeship
580,50.074017235,18.134489237,Racibórz County,Silesian Voivodeship
581,49.522852792,22.062304753,Sanok County,Subcarpathian Voivodeship
582,53.515701727,23.182936297,Sokółka County,Podlaskie Voivodeship
583,53.251220902,20.514139923,Nidzica County,Warmian-Masurian Voivodeship
584,51.279072699,20.05436537,Opoczno County,Łódzkie Voivodship
585,53.624696084,19.50678692,Iława County,Warmian-Masurian Voivodeship
586,52.701541232,18.796838843,Aleksandrów County,Kuyavian-Pomeranian Voivodeship
587,51.254434046,22.197685367,Lublin County,Lublin Voivodeship
588,51.253063552,17.535216612,Oleśnica County,Lower Silesian Voivodeship
589,49.688265792,19.158530092,Żywiec County,Silesian Voivodeship
590,52.626264891,21.200518705,Pułtusk County,Masovian Voivodeship
591,51.897465457,21.960042388,Łuków County,Lublin Voivodeship
592,50.121560141,17.973684042,Głubczyce County,Opole Voivodeship
593,50.632065773,20.400041773,Jędrzejów County,Świętokrzyskie Voivodeship
594,52.372310007,20.808306098,Nowy Dwór Mazowiecki County,Masovian Voivodeship
595,50.662321834,23.42300861,Zamość County,Lublin Voivodeship
596,50.373503036,18.242803017,Kędzierzyn-Koźle County,Opole Voivodeship
597,53.423390618,18.308576639,Świecie County,Kuyavian-Pomeranian Voivodeship
598,50.129312964,17.862359367,Głubczyce County,Opole Voivodeship
599,50.179146144,18.180735357,Racibórz County,Silesian Voivodeship
600,50.484800189,20.424258646,Pińczów County,Świętokrzyskie Voivodeship
601,50.362405966,18.637364796,Gliwice,Silesian Voivodeship
602,52.857411804,22.52706764,Wysokie Mazowieckie County,Podlaskie Voivodeship
603,51.165224608,15.940453811,Złotoryja County,Lower Silesian Voivodeship
604,51.068825888,17.591179538,Namysłów County,Opole Voivodeship
605,51.012780771,20.197751796,Końskie County,Świętokrzyskie Voivodeship
606,51.133496667,17.429368071,Oleśnica County,Lower Silesian Voivodeship
607,54.261682585,20.988131669,Bartoszyce County,Warmian-Masurian Voivodeship
608,52.138117051,19.303820021,Łęczyca County,Łódzkie Voivodship
609,51.729375906,23.181471355,Biała Podlaska County,Lublin Voivodeship
610,53.087849044,22.412321016,Zambrów County,Podlaskie Voivodeship
611,51.199485908,22.706760282,Świdnik County,Lublin Voivodeship
612,53.211415177,16.46061853,Wałcz County,West Pomeranian Voivodeship
613,52.617953176,21.288208915,Wyszków County,Masovian Voivodeship
614,53.887882848,15.922828951,Świdwin County,West Pomeranian Voivodeship
615,52.30983791,18.955270949,Koło County,Greater Poland Voivodeship
616,50.206956421,19.881217815,Kraków County,Lesser Poland Voivodeship
617,53.066039771,19.473384492,Rypin County,Kuyavian-Pomeranian Voivodeship
618,51.607759091,18.670055558,Sieradz County,Łódzkie Voivodship
619,53.778211475,15.572545637,Łobez County,West Pomeranian Voivodeship
620,53.987960425,21.967460256,Giżycko County,Warmian-Masurian Voivodeship
621,52.13305465,15.687631201,Zielona Góra County,Lubusz Voivodeship
622,51.164850061,18.297976799,Wieruszów County,Łódzkie Voivodship
623,50.630275283,16.809192158,Ząbkowice Śląskie County,Lower Silesian Voivodeship
624,52.964195895,22.891543987,Białystok County,Podlaskie Voivodeship
625,53.990630107,18.728427121,Tczew County,Pomeranian Voivodeship
626,50.705082819,19.986933554,Włoszczowa County,Świętokrzyskie Voivodeship
627,50.688699327,23.661647398,Hrubieszów County,Lublin Voivodeship
628,53.156499244,22.797428907,Białystok County,Podlaskie Voivodeship
629,50.647252552,17.124331593,Strzelin County,Lower Silesian Voivodeship
630,53.253536313,22.216872511,Łomża County,Podlaskie Voivodeship
631,51.399804582,21.303241918,Radom County,Masovian Voivodeship
632,52.689943639,22.38832767,Ostrów Mazowiecka County,Masovian Voivodeship
633,50.946610775,18.803706342,Kłobuck County,Silesian Voivodeship
634,53.110072009,14.767229254,Pyrzyce County,West Pomeranian Voivodeship
635,53.101338295,14.526836573,Gryfino County,West Pomeranian Voivodeship
636,53.547341547,14.634609039,Goleniów County,West Pomeranian Voivodeship
